wavenumber_cm-1,real_smooth,imag_smooth,real_fit,imag_fit,real_residual,imag_residual
3469.02,-0.010086653529411762,-0.04157018235294117,-0.009846166983554642,-0.04126764189548479,-0.00024048654585711975,-0.0003025404574563753
3469.9,-0.00983063588235294,-0.04150452352941176,-0.009548471679323269,-0.04113323353793407,-0.0002821642030296709,-0.0003712899914776885
3470.79,-0.009594831764705882,-0.0414231294117647,-0.009257131629425942,-0.040992296929897455,-0.00033770013527993983,-0.00043083248186724654
3471.68,-0.009380927058823528,-0.04132146470588235,-0.008975283525480379,-0.04084710508951978,-0.00040564353334314983,-0.00047435961636256574
3472.57,-0.009188168235294118,-0.04119322941176471,-0.008702593845297134,-0.04069833780871197,-0.0004855743899969834,-0.0004948916030527439
3473.46,-0.009012462352941177,-0.04103138823529412,-0.008438710502533564,-0.040546586396800074,-0.0005737518504076132,-0.000484801838494045
3474.35,-0.008845836470588236,-0.040829682352941175,-0.008183272834190448,-0.04039236258900529,-0.0006625636363977883,-0.0004373197639358853
3475.23,-0.008676465882352942,-0.04058444705882353,-0.007938654961157197,-0.0402378727181228,-0.0007378109211957449,-0.0003465743407007338
3476.12,-0.008490144705882354,-0.04029653529411765,-0.007698944040497378,-0.04007998051925279,-0.000791200665384976,-0.00021655477486486052
3477.01,-0.00827273411764706,-0.03997297058823529,-0.007466616993443915,-0.039920754411454304,-0.0008061171242031455,-5.2216176780986445e-05
3477.9,-0.008010825882352942,-0.03962755882352941,-0.007241338394283292,-0.03976046962812055,-0.0007694874880696499,0.00013291080459113674
3478.79,-0.007696267058823531,-0.03927973529411764,-0.007022787021174855,-0.039599359382152505,-0.0006734800376486756,0.00031962408803486164
3479.68,-0.0073286111764705895,-0.038951970588235296,-0.0068106571309007324,-0.039437620466497375,-0.0005179540455698571,0.00048564987826207884
3480.57,-0.006916062352941178,-0.03866623529411764,-0.006604659139193409,-0.03927541822287291,-0.00031140321374776864,0.0006091829287552669
3481.46,-0.006474707058823531,-0.038440423529411766,-0.006404519849336801,-0.03911289092233488,-7.018720948672938e-05,0.0006724673929231137
3482.35,-0.006026327647058825,-0.03828559411764706,-0.00620998234365403,-0.038950153607331034,0.00018365469659520524,0.000664559489683976
3483.24,-0.0055954511764705886,-0.0382044,-0.006020805629165686,-0.03878730144692499,0.00042535445269509774,0.0005829014469249938
3484.13,-0.0052061847058823526,-0.03819084705882353,-0.005836764109205189,-0.038624412656324464,0.0006305794033228361,0.0004335655975009345
3485.02,-0.004879321764705882,-0.03823108235294118,-0.00565764693709915,-0.0384615510295306,0.0007783251723932679,0.000230468676589414
3485.91,-0.004629958235294118,-0.03830506470588235,-0.005483257295202893,-0.03829876813066631,0.0008532990599087742,-6.29657521604432e-06
3486.8,-0.004465787647058824,-0.03838891176470589,-0.005313411632363219,-0.0381361051857072,0.000847623985304395,-0.0002528065789986836
3487.69,-0.004386255294117647,-0.038457605882352947,-0.005147938884703206,-0.037973594712374756,0.0007616835905855587,-0.0004840111699781907
