wavenumber_cm-1,raw_trace,finite,interp_trace,smooth_17,smooth_1,smooth_7,smooth_11,smooth_25,smooth_33
3329.2,0.20879,True,0.20879,0.19716588235294116,0.20879,0.20295,0.19343363636363636,0.198568,0.20003030303030306
3330.0,0.20773,True,0.20773,0.19891117647058823,0.20773,0.20360285714285714,0.19185363636363637,0.197228,0.19960060606060606
3330.9,0.20293,True,0.20293,0.19426764705882352,0.20293,0.19361714285714285,0.19676545454545455,0.19716,0.19973666666666667
3331.8,0.1849,True,0.1849,0.19316235294117645,0.1849,0.19086428571428568,0.19913818181818183,0.1971124,0.19819030303030302
3332.7,0.18199,True,0.18199,0.19166882352941175,0.18199,0.1913328571428571,0.19754727272727274,0.1954936,0.1982518181818182
3333.5,0.16189,True,0.16189,0.19410823529411764,0.16189,0.19073142857142858,0.19336272727272727,0.19609519999999997,0.19799181818181819
3334.4,0.18782,True,0.18782,0.1977229411764706,0.18782,0.1923542857142857,0.19049363636363636,0.19517679999999998,0.19721545454545455
3335.3,0.21207,True,0.21207,0.19474000000000002,0.21207,0.1889485714285714,0.18795545454545454,0.19414320000000002,0.19865757575757578
3336.1,0.20352,True,0.20352,0.19336235294117649,0.20352,0.18826857142857145,0.18764454545454545,0.19345920000000003,0.19690818181818184
3337.0,0.21429,True,0.21429,0.19282529411764707,0.21429,0.19082857142857143,0.19255090909090908,0.19611480000000003,0.19817060606060607
3337.9,0.16106,True,0.16106,0.19337294117647058,0.16106,0.19249857142857144,0.19246818181818184,0.197616,0.19704030303030307
3338.8,0.17723,True,0.17723,0.1914464705882353,0.17723,0.19632714285714287,0.19444818181818183,0.19753880000000001,0.1966487878787879
3339.6,0.17981,True,0.17981,0.19163470588235293,0.17981,0.19312142857142858,0.19552454545454545,0.19591160000000002,0.19588242424242422
3340.5,0.19951,True,0.19951,0.19413117647058822,0.19951,0.18874714285714284,0.19597636363636364,0.19661120000000004,0.19748757575757575
3341.4,0.23887,True,0.23887,0.19725235294117646,0.23887,0.19426142857142856,0.19294545454545456,0.19641000000000003,0.19948969696969698
3342.2,0.18108,True,0.18108,0.19972529411764706,0.18108,0.19994857142857142,0.19056454545454546,0.1956168,0.19865545454545452
3343.1,0.18367,True,0.18367,0.19703941176470588,0.18367,0.19857285714285713,0.19632545454545455,0.19541719999999999,0.19875151515151515
3344.0,0.19966,True,0.19966,0.19837823529411766,0.19966,0.19694285714285714,0.19975454545454543,0.196578,0.19846757575757576
3344.9,0.21704,True,0.21704,0.19769647058823528,0.21704,0.19488,0.20430454545454546,0.19984199999999996,0.1981551515151515
3345.7,0.17018,True,0.17018,0.19899294117647057,0.17018,0.1997185714285714,0.20129545454545453,0.20049959999999997,0.19847181818181822
3346.6,0.1881,True,0.1881,0.19915058823529413,0.1881,0.20631714285714287,0.20015090909090907,0.2004272,0.19895030303030303
3347.5,0.22443,True,0.22443,0.20098588235294118,0.22443,0.2015671428571429,0.20211636363636362,0.2002632,0.19923545454545455
3348.3,0.21495,True,0.21495,0.20357294117647057,0.21495,0.20288714285714288,0.20206454545454547,0.1995884,0.20086060606060607
3349.2,0.22986,True,0.22986,0.2015370588235294,0.22986,0.20753285714285713,0.20026909090909092,0.20168119999999998,0.20163545454545456
3350.1,0.16641,True,0.16641,0.20325352941176472,0.16641,0.2068185714285714,0.1997209090909091,0.20261959999999998,0.201269696969697
3351.0,0.22628,True,0.22628,0.20418,0.22628,0.20045857142857143,0.20638545454545454,0.2030832,0.2010730303030303
3351.8,0.2027,True,0.2027,0.20404823529411764,0.2027,0.19989571428571426,0.20785454545454543,0.2037236,0.20010666666666665
3352.7,0.1831,True,0.1831,0.20383294117647058,0.1831,0.2018428571428571,0.20656636363636363,0.20270440000000003,0.2020278787878788
3353.6,0.17991,True,0.17991,0.2056276470588235,0.17991,0.20725,0.20515454545454545,0.20346120000000006,0.20314151515151516
3354.5,0.21101,True,0.21101,0.20582176470588232,0.21101,0.20496142857142857,0.20220545454545455,0.20399560000000003,0.20382000000000003
3355.3,0.24349,True,0.24349,0.20529764705882347,0.24349,0.20449285714285712,0.20647545454545455,0.20330520000000002,0.2037518181818182
3356.2,0.20426,True,0.20426,0.20520588235294113,0.20426,0.2065385714285714,0.20414909090909092,0.203602,0.20292757575757578
3357.1,0.21026,True,0.21026,0.20344941176470585,0.21026,0.21132,0.20312181818181818,0.205354,0.20341787878787881
3358.0,0.19942,True,0.19942,0.2052505882352941,0.19942,0.20984571428571427,0.2060690909090909,0.20591800000000002,0.2039809090909091
3358.8,0.19742,True,0.19742,0.20266941176470585,0.19742,0.2024042857142857,0.20911272727272728,0.2048312,0.20379000000000003
3359.7,0.21338,True,0.21338,0.20394941176470582,0.21338,0.2040128571428571,0.20811181818181818,0.2047,0.20402818181818186
3360.6,0.20069,True,0.20069,0.20576588235294113,0.20069,0.20445999999999998,0.20388818181818186,0.20339599999999997,0.20599666666666666
3361.5,0.1914,True,0.1914,0.2070770588235294,0.1914,0.20454285714285714,0.2019009090909091,0.2048296,0.2070039393939394
3362.3,0.21552,True,0.21552,0.20626823529411764,0.21552,0.20448714285714287,0.20319181818181817,0.2035128,0.20683909090909094
3363.2,0.21339,True,0.21339,0.20439647058823532,0.21339,0.20006142857142858,0.20451545454545453,0.2044008,0.20698484848484847
3364.1,0.2,True,0.2,0.20398470588235296,0.2,0.20345714285714284,0.20495,0.20648239999999998,0.2070218181818182
3365.0,0.19703,True,0.19703,0.2035135294117647,0.19703,0.2066828571428571,0.20348454545454545,0.20813959999999998,0.2091751515151515
3365.8,0.1824,True,0.1824,0.2031570588235294,0.1824,0.20478000000000002,0.20448272727272726,0.2084588,0.2086660606060606
3366.7,0.22446,True,0.22446,0.2047735294117647,0.22446,0.2024757142857143,0.20501545454545456,0.20750960000000002,0.2091078787878788
3367.6,0.21398,True,0.21398,0.20605352941176466,0.21398,0.20414285714285715,0.2038090909090909,0.20858240000000003,0.21082060606060604
3368.5,0.2022,True,0.2022,0.20726823529411761,0.2022,0.20417571428571427,0.20198818181818184,0.20967080000000002,0.2124221212121212
3369.3,0.19726,True,0.19726,0.2088911764705882,0.19726,0.20701142857142857,0.2042518181818182,0.21007320000000002,0.2129309090909091
3370.2,0.21167,True,0.21167,0.20914058823529408,0.21167,0.2025685714285714,0.20771636363636364,0.21086760000000002,0.2118239393939394
3371.1,0.19726,True,0.19726,0.2101811764705882,0.19726,0.2041285714285714,0.21125636363636363,0.21191720000000003,0.21256121212121215
3372.0,0.20225,True,0.20225,0.21238529411764703,0.20225,0.2088342857142857,0.21075909090909092,0.21320000000000003,0.2121630303030303
3372.8,0.19336,True,0.19336,0.21311764705882352,0.19336,0.21227428571428572,0.21128454545454545,0.21465600000000007,0.21262121212121216
3373.7,0.2249,True,0.2249,0.21516941176470586,0.2249,0.21331999999999998,0.21391,0.21431360000000005,0.21396666666666667
3374.6,0.23514,True,0.23514,0.21606117647058823,0.23514,0.2165342857142857,0.21756545454545453,0.21492160000000005,0.21455030303030304
3375.5,0.22134,True,0.22134,0.21716588235294118,0.22134,0.22065285714285712,0.21736636363636366,0.21480640000000004,0.21554060606060607
3376.4,0.21899,True,0.21899,0.21867176470588237,0.21899,0.2269542857142857,0.21918636363636365,0.21550680000000003,0.2167169696969697
3377.2,0.21976,True,0.21976,0.2192423529411765,0.21976,0.22475142857142857,0.22258363636363637,0.21788360000000004,0.21677000000000002
3378.1,0.23108,True,0.23108,0.22023764705882354,0.23108,0.2222,0.2261654545454546,0.21821080000000004,0.21787030303030305
3379.0,0.23747,True,0.23747,0.2202294117647059,0.23747,0.22481142857142855,0.2264290909090909,0.21898640000000003,0.21910151515151516
3379.9,0.20948,True,0.20948,0.22095235294117646,0.20948,0.22677857142857144,0.22386727272727272,0.2201072,0.2190878787878788
3380.7,0.21728,True,0.21728,0.2238029411764706,0.21728,0.22792714285714286,0.22452636363636364,0.2209076,0.22008454545454545
3381.6,0.23962,True,0.23962,0.22425823529411762,0.23962,0.22448142857142855,0.2225381818181818,0.22242879999999998,0.2201409090909091
3382.5,0.23276,True,0.23276,0.2241541176470588,0.23276,0.22321285714285713,0.22206363636363635,0.2241636,0.2201427272727273
3383.4,0.2278,True,0.2278,0.22467647058823528,0.2278,0.22144714285714284,0.22304000000000002,0.22393679999999996,0.22138515151515153
3384.2,0.20696,True,0.20696,0.22457529411764707,0.20696,0.22105571428571427,0.22260090909090913,0.22481399999999996,0.22183454545454548
3385.1,0.22859,True,0.22859,0.22633647058823528,0.22859,0.22136999999999998,0.2247727272727273,0.22487079999999998,0.22271545454545458
3386.0,0.19712,True,0.19712,0.22689823529411765,0.19712,0.22135285714285716,0.22594909090909093,0.22402679999999997,0.22390696969696972
3386.9,0.21454,True,0.21454,0.2244929411764706,0.21454,0.22214857142857142,0.22391727272727271,0.22490119999999997,0.22466666666666665
3387.8,0.24182,True,0.24182,0.22483470588235296,0.24182,0.22547142857142857,0.2254572727272727,0.22462519999999997,0.22603424242424244
3388.6,0.23264,True,0.23264,0.2253664705882353,0.23264,0.2238542857142857,0.22662363636363636,0.22546439999999995,0.22588454545454548
3389.5,0.23337,True,0.23337,0.22386176470588237,0.23337,0.23136571428571429,0.22568000000000002,0.22568439999999995,0.22598606060606063
3390.4,0.23022,True,0.23022,0.22447588235294116,0.23022,0.23509285714285713,0.22447090909090914,0.2252784,0.22617939393939393
3391.3,0.21727,True,0.21727,0.22355176470588234,0.21727,0.22863,0.2271254545454546,0.2264388,0.22666575757575758
3392.2,0.2497,True,0.2497,0.22553882352941174,0.2497,0.22615142857142856,0.22708000000000003,0.22654600000000003,0.2268027272727273
3393.0,0.24063,True,0.24063,0.22600882352941176,0.24063,0.22514428571428569,0.22720545454545457,0.22650080000000003,0.22718181818181818
3393.9,0.19658,True,0.19658,0.22778529411764706,0.19658,0.2228328571428571,0.22533727272727275,0.22629920000000003,0.22686
3394.8,0.21529,True,0.21529,0.22919411764705885,0.21529,0.22653714285714283,0.22600727272727272,0.22658880000000003,0.22724606060606065
3395.7,0.22632,True,0.22632,0.22790823529411763,0.22632,0.2211642857142857,0.22658545454545456,0.22728160000000006,0.2273975757575758
3396.6,0.21404,True,0.21404,0.22825235294117646,0.21404,0.22118,0.22749909090909093,0.22788160000000005,0.2282960606060606
3397.4,0.2432,True,0.2432,0.22792,0.2432,0.22689428571428572,0.22648000000000001,0.22907080000000005,0.22883393939393937
3398.3,0.21209,True,0.21209,0.22820352941176472,0.21209,0.22861285714285715,0.2246009090909091,0.22937800000000005,0.22824030303030304
3399.2,0.24074,True,0.24074,0.2286158823529412,0.24074,0.23035142857142854,0.22841090909090908,0.22859640000000003,0.22864242424242423
3400.1,0.23658,True,0.23658,0.22825647058823528,0.23658,0.23119714285714282,0.22954090909090907,0.23006160000000003,0.22903454545454546
3400.9,0.22732,True,0.22732,0.22744588235294116,0.22732,0.23052428571428568,0.23033363636363638,0.23074720000000004,0.2307739393939394
3401.8,0.23849,True,0.23849,0.2289541176470588,0.23849,0.23275714285714283,0.23126454545454544,0.22986680000000004,0.2319836363636364
3402.7,0.21996,True,0.21996,0.22936529411764706,0.21996,0.23194285714285712,0.2313,0.2299852,0.2326069696969697
3403.6,0.23849,True,0.23849,0.23189176470588233,0.23849,0.2301857142857143,0.23264181818181817,0.22965840000000004,0.23351878787878788
3404.5,0.22772,True,0.22772,0.2340370588235294,0.22772,0.23251,0.2309581818181818,0.230214,0.2339918181818182
3405.3,0.23504,True,0.23504,0.23197882352941177,0.23504,0.23084714285714286,0.22965818181818182,0.2325292,0.23508424242424245
3406.2,0.22428,True,0.22428,0.23245764705882352,0.22428,0.23117000000000001,0.2334718181818182,0.2344132,0.2360909090909091
3407.1,0.24359,True,0.24359,0.23250411764705883,0.24359,0.2288542857142857,0.23456454545454547,0.23586959999999998,0.23627606060606063
3408.0,0.22685,True,0.22685,0.23355941176470588,0.22685,0.23479,0.23349636363636367,0.23726719999999998,0.23676636363636364
3408.9,0.22222,True,0.22222,0.2351558823529412,0.22222,0.237,0.23183636363636367,0.23818999999999999,0.238299696969697
3409.8,0.22228,True,0.22228,0.23656176470588236,0.22228,0.23470428571428573,0.23309181818181818,0.239726,0.23910727272727272
3410.6,0.26927,True,0.26927,0.23907764705882353,0.26927,0.23136714285714285,0.23486272727272725,0.24032879999999998,0.23995393939393939
3411.5,0.25051,True,0.25051,0.23969470588235292,0.25051,0.23346428571428574,0.23760636363636362,0.24113799999999996,0.2408221212121212
3412.4,0.20821,True,0.20821,0.2419623529411765,0.20821,0.23807857142857144,0.23931545454545453,0.24193239999999996,0.24085515151515152
3413.3,0.22023,True,0.22023,0.24287117647058823,0.22023,0.24267571428571427,0.24257727272727272,0.2420704,0.24132424242424244
3414.2,0.24153,True,0.24153,0.24472588235294118,0.24153,0.24169285714285715,0.24501,0.24344239999999998,0.2411821212121212
3415.0,0.25452,True,0.25452,0.2455035294117647,0.25452,0.24343857142857142,0.24900909090909093,0.24361039999999998,0.2408566666666667
3415.9,0.25446,True,0.25446,0.2466994117647059,0.25446,0.24926285714285715,0.24730181818181818,0.2442732,0.24168151515151517
3416.8,0.26239,True,0.26239,0.2478594117647059,0.26239,0.25584,0.24778363636363637,0.24397439999999998,0.2417257575757576
3417.7,0.26273,True,0.26273,0.24974058823529413,0.26273,0.25711999999999996,0.2522018181818182,0.2444452,0.24282575757575758
3418.6,0.24898,True,0.24898,0.24817705882352942,0.24898,0.2573042857142857,0.2546518181818182,0.24373519999999999,0.24296878787878787
3419.4,0.26627,True,0.26627,0.24781117647058823,0.26627,0.25764,0.2546890909090909,0.2448428,0.2439321212121212
3420.3,0.25049,True,0.25049,0.24895,0.25049,0.25546714285714284,0.2546654545454546,0.24555200000000002,0.24363363636363636
3421.2,0.25581,True,0.25581,0.24988058823529413,0.25581,0.25249714285714286,0.25359545454545457,0.24691120000000003,0.24445242424242425
3422.1,0.25681,True,0.25681,0.24895764705882353,0.25681,0.25325142857142857,0.25195,0.24586880000000003,0.24492666666666668
3423.0,0.24718,True,0.24718,0.24895882352941176,0.24718,0.24988285714285713,0.24875363636363637,0.24622880000000005,0.2453221212121212
3423.9,0.24194,True,0.24194,0.24810529411764704,0.24194,0.24899714285714283,0.2475781818181818,0.24690800000000004,0.24577727272727273
3424.8,0.25426,True,0.25426,0.24774470588235292,0.25426,0.24496285714285715,0.24390272727272727,0.24815080000000003,0.24626212121212124
3425.6,0.24269,True,0.24269,0.24659647058823525,0.24269,0.24199714285714286,0.2442709090909091,0.24885920000000003,0.24547454545454547
3426.5,0.24429,True,0.24429,0.24721588235294117,0.24429,0.23894857142857143,0.2428290909090909,0.2482744,0.24598484848484847
3427.4,0.22757,True,0.22757,0.24479941176470588,0.22757,0.24074857142857142,0.24277909090909092,0.24758560000000002,0.2473481818181818
3428.3,0.23605,True,0.23605,0.24484705882352942,0.23605,0.23870428571428573,0.2424181818181818,0.24662119999999998,0.24771787878787882
3429.2,0.22584,True,0.22584,0.24504882352941174,0.22584,0.24064285714285716,0.24401545454545454,0.24584319999999998,0.2474821212121212
3430.1,0.25454,True,0.25454,0.2440541176470588,0.25454,0.24048857142857144,0.24137272727272727,0.246578,0.24742636363636364
3430.9,0.23995,True,0.23995,0.2434694117647059,0.23995,0.2450514285714286,0.24215545454545453,0.2460552,0.24713060606060608
3431.8,0.25626,True,0.25626,0.24325411764705884,0.25626,0.2435,0.24351454545454546,0.24533280000000002,0.2474669696969697
3432.7,0.24321,True,0.24321,0.24260823529411768,0.24321,0.24713714285714283,0.24463545454545457,0.24445039999999998,0.24734636363636364
3433.6,0.25951,True,0.25951,0.2440588235294118,0.25951,0.2478085714285714,0.2447436363636364,0.2442852,0.24714121212121212
3434.5,0.22519,True,0.22519,0.24458294117647061,0.22519,0.24780142857142856,0.2458745454545455,0.24418599999999996,0.24619969696969699
3435.3,0.2513,True,0.2513,0.24486882352941178,0.2513,0.2450842857142857,0.24485090909090912,0.24544799999999997,0.24631939393939398
3436.2,0.25924,True,0.25924,0.24473352941176474,0.25924,0.24438,0.2473418181818182,0.24562759999999997,0.2463839393939394
3437.1,0.2399,True,0.2399,0.24631235294117654,0.2399,0.24206142857142854,0.24706363636363635,0.2456084,0.2456678787878788
3438.0,0.23724,True,0.23724,0.24573352941176477,0.23724,0.24808428571428567,0.24608363636363637,0.2452448,0.2456360606060606
3438.9,0.23828,True,0.23828,0.24770647058823536,0.23828,0.24835571428571426,0.24374181818181817,0.24631960000000003,0.24585151515151515
3439.8,0.24328,True,0.24328,0.24785294117647066,0.24328,0.2445257142857143,0.2462409090909091,0.24719520000000003,0.24531636363636364
3440.7,0.26735,True,0.26735,0.24779411764705891,0.26735,0.24364714285714284,0.2456409090909091,0.24748880000000004,0.24491636363636363
3441.5,0.2532,True,0.2532,0.24636411764705887,0.2532,0.24585285714285712,0.24693636363636365,0.24715240000000002,0.24491151515151516
3442.4,0.23243,True,0.23243,0.24808470588235298,0.23243,0.24676999999999996,0.24865,0.24751640000000003,0.2452678787878788
3443.3,0.23375,True,0.23375,0.2484752941176471,0.23375,0.2510857142857143,0.24910181818181817,0.24673000000000003,0.24554242424242423
3444.2,0.25268,True,0.25268,0.2469423529411765,0.25268,0.24985714285714283,0.24882181818181817,0.24618120000000004,0.2462521212121212
3445.1,0.2447,True,0.2447,0.2473088235294118,0.2447,0.24828714285714282,0.24983636363636366,0.24556600000000003,0.24576787878787879
3446.0,0.27349,True,0.27349,0.2480035294117647,0.27349,0.2486828571428571,0.24898090909090909,0.24613160000000006,0.24589454545454545
3446.8,0.25875,True,0.25875,0.24790470588235294,0.25875,0.2516385714285714,0.24716090909090907,0.24588400000000005,0.2452230303030303
3447.7,0.24221,True,0.24221,0.24709352941176468,0.24221,0.25239,0.24840636363636362,0.24548480000000003,0.24528212121212123
3448.6,0.2352,True,0.2352,0.24572764705882352,0.2352,0.2507442857142857,0.24979727272727273,0.24543120000000002,0.24460727272727273
3449.5,0.25444,True,0.25444,0.24491176470588236,0.25444,0.24683571428571427,0.24833545454545455,0.24570680000000003,0.24495363636363637
3450.4,0.25794,True,0.25794,0.24565764705882354,0.25794,0.24545,0.2469527272727273,0.24553960000000002,0.2444181818181818
3451.3,0.23318,True,0.23318,0.24656999999999998,0.23318,0.2446485714285714,0.24428363636363637,0.2456148,0.24397393939393938
3452.2,0.24613,True,0.24613,0.24573941176470585,0.24613,0.24383285714285713,0.24251818181818185,0.2444104,0.2436057575757576
3453.1,0.24905,True,0.24905,0.24570588235294116,0.24905,0.24236,0.2427818181818182,0.2437472,0.2433951515151515
3453.9,0.2366,True,0.2366,0.24338882352941174,0.2366,0.23970142857142857,0.24406000000000003,0.2437952,0.24288212121212122
3454.8,0.22949,True,0.22949,0.2425894117647059,0.22949,0.24140571428571428,0.24261636363636363,0.24422839999999996,0.24193060606060607
3455.7,0.24413,True,0.24413,0.24229705882352942,0.24413,0.24185285714285715,0.2413609090909091,0.24323119999999995,0.24076606060606062
3456.6,0.23933,True,0.23933,0.24238058823529413,0.23933,0.24035428571428571,0.24144454545454544,0.24265479999999995,0.2397572727272727
3457.5,0.24511,True,0.24511,0.2411564705882353,0.24511,0.24143,0.24135636363636365,0.24056919999999998,0.23886454545454547
3458.4,0.24926,True,0.24926,0.24037058823529414,0.24926,0.24208857142857143,0.2402827272727273,0.23869439999999997,0.23890030303030305
3459.2,0.23856,True,0.23856,0.24005117647058827,0.23856,0.24223571428571428,0.24028454545454547,0.23816279999999995,0.23829393939393942
3460.1,0.24413,True,0.24413,0.2391194117647059,0.24413,0.24193714285714282,0.2406609090909091,0.2375512,0.2377706060606061
3461.0,0.2341,True,0.2341,0.23749,0.2341,0.2407242857142857,0.24070181818181818,0.2354924,0.23571666666666666
3461.9,0.24516,True,0.24516,0.23603588235294118,0.24516,0.23849142857142855,0.2396490909090909,0.23457199999999997,0.234219696969697
3462.8,0.23724,True,0.23724,0.2360023529411765,0.23724,0.23935142857142855,0.23830181818181814,0.23455159999999997,0.23374121212121216
3463.7,0.23662,True,0.23662,0.23457764705882356,0.23662,0.23701142857142857,0.23576454545454542,0.23380359999999997,0.23309484848484852
3464.6,0.23363,True,0.23363,0.23243882352941178,0.23363,0.23646714285714282,0.23333909090909088,0.23206999999999997,0.23218424242424243
3465.5,0.24458,True,0.24458,0.23184000000000002,0.24458,0.23306571428571426,0.23195636363636365,0.23097999999999996,0.23084545454545458
3466.3,0.22775,True,0.22775,0.23086411764705886,0.22775,0.22944285714285712,0.23066636363636364,0.23085719999999998,0.23018696969696972
3467.2,0.23029,True,0.23029,0.2302094117647059,0.23029,0.22834285714285713,0.2268309090909091,0.22964679999999998,0.22864151515151518
3468.1,0.22135,True,0.22135,0.2279494117647059,0.22135,0.22638285714285714,0.22662090909090912,0.2290492,0.2279721212121212
3469.0,0.21188,True,0.21188,0.22649352941176473,0.21188,0.22043857142857143,0.2262618181818182,0.22779520000000003,0.2272439393939394
3469.9,0.22892,True,0.22892,0.22539117647058826,0.22892,0.22146428571428572,0.22569818181818185,0.22628280000000003,0.22662272727272728
3470.8,0.21991,True,0.21991,0.22401647058823532,0.21991,0.22180428571428573,0.22216454545454548,0.22454560000000004,0.22551424242424242
3471.7,0.20297,True,0.20297,0.2232970588235294,0.20297,0.22267285714285712,0.2204918181818182,0.2238588,0.2245012121212121
3472.6,0.23493,True,0.23493,0.22212823529411763,0.23493,0.22179142857142856,0.22014,0.2229976,0.22303272727272727
3473.5,0.23267,True,0.23267,0.22017941176470587,0.23267,0.21899571428571427,0.21946,0.2215508,0.22157303030303033
3474.3,0.22743,True,0.22743,0.21826058823529412,0.22743,0.21992571428571428,0.22059727272727273,0.2203632,0.22087909090909094
3475.2,0.20571,True,0.20571,0.21806470588235294,0.20571,0.22148285714285712,0.21921909090909092,0.2191344,0.21968818181818184
3476.1,0.20935,True,0.20935,0.21754823529411765,0.20935,0.21997714285714284,0.21845,0.21765520000000002,0.2184660606060606
3477.0,0.22642,True,0.22642,0.21737823529411765,0.22642,0.21727571428571427,0.21773727272727272,0.21591560000000004,0.21693848484848488
3477.9,0.21387,True,0.21387,0.21612117647058823,0.21387,0.21499285714285712,0.21701272727272727,0.21543200000000004,0.2159160606060606
3478.8,0.22439,True,0.22439,0.21529705882352942,0.22439,0.21348142857142854,0.21518545454545457,0.21441360000000004,0.21473272727272727
3479.7,0.21376,True,0.21376,0.21492529411764705,0.21376,0.21599714285714283,0.2135090909090909,0.21331040000000004,0.21339333333333335
3480.6,0.21145,True,0.21145,0.21293470588235291,0.21145,0.21401857142857145,0.21367636363636364,0.21262520000000001,0.21161303030303033
3481.5,0.19513,True,0.19513,0.21193411764705883,0.19513,0.21332142857142858,0.21336272727272726,0.21160840000000003,0.21042242424242427
3482.3,0.22696,True,0.22696,0.21060470588235294,0.22696,0.2109157142857143,0.21065636363636364,0.21071480000000004,0.20916060606060607
3483.2,0.21257,True,0.21257,0.20990235294117648,0.21257,0.20979285714285714,0.20949454545454546,0.21017320000000003,0.2083421212121212
3484.1,0.20899,True,0.20899,0.2090435294117647,0.20899,0.20767857142857143,0.2087009090909091,0.20820920000000004,0.20838303030303032
3485.0,0.20755,True,0.20755,0.20769529411764706,0.20755,0.20853000000000002,0.20788909090909094,0.20644080000000004,0.20758787878787882
3485.9,0.2059,True,0.2059,0.20673647058823533,0.2059,0.2069157142857143,0.2062818181818182,0.2048896,0.20683242424242423
3486.8,0.19665,True,0.19665,0.20468000000000003,0.19665,0.20581000000000002,0.20624727272727272,0.2044348,0.2065627272727273
3487.7,0.20109,True,0.20109,0.2030370588235294,0.20109,0.20363571428571428,0.20411454545454544,0.20458999999999997,0.20500121212121214
3488.6,0.21566,True,0.21566,0.2016847058823529,0.21566,0.20180714285714285,0.20275090909090906,0.20364039999999997,0.20357545454545456
3489.5,0.20483,True,0.20483,0.20130352941176466,0.20483,0.20146428571428573,0.20097272727272725,0.20288479999999998,0.2023321212121212
3490.4,0.19377,True,0.19377,0.1993847058823529,0.19377,0.20159571428571427,0.1989981818181818,0.201672,0.20151818181818182
3491.2,0.19475,True,0.19475,0.1994235294117647,0.19475,0.19992999999999997,0.19741272727272727,0.2004576,0.20038030303030305
3492.1,0.2035,True,0.2035,0.19905235294117646,0.2035,0.19566857142857141,0.19668545454545455,0.1994244,0.19905939393939395
3493.0,0.19757,True,0.19757,0.1983129411764706,0.19757,0.19332999999999997,0.19607181818181818,0.19907519999999998,0.19792606060606058
3493.9,0.18943,True,0.18943,0.19761705882352942,0.18943,0.19259857142857142,0.1958509090909091,0.1971508,0.1965227272727273
3494.8,0.18583,True,0.18583,0.19683764705882356,0.18583,0.19254,0.19565545454545458,0.19551999999999997,0.19536212121212124
3495.7,0.18846,True,0.18846,0.19592764705882354,0.18846,0.19393,0.19576545454545455,0.1944736,0.19426060606060608
3496.6,0.18865,True,0.18865,0.19420647058823529,0.18865,0.19466,0.19570363636363639,0.1932304,0.19344727272727275
3497.5,0.19434,True,0.19434,0.19267823529411765,0.19434,0.19545285714285715,0.19387636363636365,0.19211759999999997,0.19151030303030306
3498.4,0.21323,True,0.21323,0.19138588235294118,0.21323,0.19663,0.19279000000000002,0.19127,0.19017818181818183
3499.3,0.20268,True,0.20268,0.19068470588235292,0.20268,0.19590714285714284,0.19251454545454547,0.1902304,0.1889421212121212
3500.2,0.19498,True,0.19498,0.18909470588235291,0.19498,0.19547428571428568,0.19188000000000002,0.1883356,0.18782151515151516
3501.1,0.19407,True,0.19407,0.18794823529411764,0.19407,0.19433999999999996,0.19036545454545453,0.186664,0.18678363636363635
3501.9,0.1834,True,0.1834,0.1871264705882353,0.1834,0.1894285714285714,0.18983636363636366,0.1856576,0.1858678787878788
3502.8,0.18562,True,0.18562,0.18649529411764706,0.18562,0.18501714285714282,0.18821181818181817,0.18459560000000003,0.18482
3503.7,0.1864,True,0.1864,0.18530882352941175,0.1864,0.18328142857142857,0.18501636363636365,0.1832784,0.18277909090909092
3504.6,0.17885,True,0.17885,0.18380235294117647,0.17885,0.18076714285714288,0.1825418181818182,0.18224160000000003,0.18129969696969697
3505.5,0.1718,True,0.1718,0.18228882352941175,0.1718,0.18000714285714287,0.18073454545454545,0.18132160000000003,0.18033515151515153
3506.4,0.18283,True,0.18283,0.17964,0.18283,0.17855571428571426,0.17839090909090913,0.18054880000000004,0.1788878787878788
3507.3,0.17647,True,0.17647,0.17775117647058825,0.17647,0.17694142857142856,0.17654,0.1789428,0.17731151515151514
3508.2,0.17808,True,0.17808,0.17637882352941178,0.17808,0.17543285714285714,0.17499363636363638,0.17763720000000005,0.17579454545454545
3509.1,0.17546,True,0.17546,0.17475294117647058,0.17546,0.17418142857142857,0.1733390909090909,0.17634120000000003,0.1745078787878788
3510.0,0.1751,True,0.1751,0.17375941176470586,0.1751,0.17215,0.17258636363636362,0.17369160000000003,0.1732627272727273
3510.9,0.16829,True,0.16829,0.17156470588235292,0.16829,0.17096857142857144,0.17257272727272724,0.1716436,0.1720269696969697
3511.8,0.16304,True,0.16304,0.16977705882352936,0.16304,0.1698957142857143,0.1710818181818182,0.1697448,0.17086363636363636
3512.7,0.16861,True,0.16861,0.16878235294117647,0.16861,0.1693514285714286,0.17017636363636365,0.1678608,0.16945
3513.6,0.1682,True,0.1682,0.16732294117647056,0.1682,0.16811285714285715,0.16747,0.1663144,0.1672272727272727
3514.4,0.17057,True,0.17057,0.16547882352941173,0.17057,0.1678585714285714,0.16570181818181817,0.16479680000000002,0.1654421212121212
3515.3,0.17165,True,0.17165,0.16377529411764702,0.17165,0.16575428571428572,0.16450545454545454,0.1633512,0.16359212121212122
3516.2,0.16643,True,0.16643,0.16194529411764705,0.16643,0.16395428571428572,0.16256909090909089,0.16210480000000002,0.1619687878787879
3517.1,0.16651,True,0.16651,0.1601382352941176,0.16651,0.16305999999999998,0.1615181818181818,0.16082800000000003,0.1607151515151515
