wavenumber_cm-1,real,imag,abs_chi,intensity_abs2,phase_rad,imag_smooth,intensity_smooth
3355.34,-0.0366043,-0.0222289,0.042825211893229444,0.0018339987737000006,-2.59584057962707,-0.029877070588235292,0.002214496590265294
3356.22,-0.0346449,-0.0213757,0.040708594258460955,0.0016571896465000001,-2.5887710921208638,-0.029354529411764706,0.002165913009634706
3357.09,-0.0328558,-0.0214988,0.039264513177677374,0.00154170199508,-2.5621738818768103,-0.02902088823529412,0.002130684408794118
3357.97,-0.0314637,-0.0224747,0.038666219853769,0.00149507655778,-2.5213299392745308,-0.028922476470588234,0.002112232963944706
3358.84,-0.0306237,-0.0241026,0.03897109606426281,0.0015187463284500001,-2.4747937105985844,-0.029099329411764706,0.0021144131238888236
3359.72,-0.0303874,-0.0261497,0.04008991006288241,0.0016072008888500001,-2.431008915279045,-0.029574017647058824,0.002140688394057647
3360.59,-0.0307133,-0.028392,0.041825978301648845,0.0017494124608899999,-2.3954482899494933,-0.03034302352941176,0.0021932201303288238
3361.47,-0.0314872,-0.0306494,0.043941204856034616,0.0019308294842000002,-2.3696768699139357,-0.03137351176470588,0.0022721127876441176
3362.34,-0.032557,-0.0328099,0.04622172418906504,0.0021364477870100002,-2.3523255788908104,-0.032606317647058826,0.0023749845892729413
3363.22,-0.0337734,-0.0348312,0.04851654399274541,0.0023538550410000005,-2.34077692074159,-0.033964388235294116,0.002496991055077059
3364.09,-0.0350252,-0.0367232,0.05074798570662682,0.00257535805328,-2.3325328740367963,-0.03536467647058823,0.002631323602669412
3364.97,-0.0362569,-0.0385148,0.05289567672929424,0.00279795261665,-2.3260064100981293,-0.03673074705882353,0.0027701037773329414
3365.84,-0.0374637,-0.0402177,0.05496355347846426,0.0030209922109800005,-2.320756830037038,-0.03800364705882353,0.0029055443124335295
3366.72,-0.0386666,-0.0418034,0.056944097210509886,0.00324263020712,-2.3172332296027167,-0.03914905882352941,0.0030310782084100006
3367.59,-0.0398784,-0.0431993,0.0587917197150245,0.00345646630705,-2.316242338170326,-0.040159,0.00314231906363353
3368.47,-0.0410747,-0.0443062,0.06041663958323071,0.0036501703385299995,-2.318364503495245,-0.041047917647058826,0.0032375264133058827
3369.34,-0.0421784,-0.0450299,0.06169853580572232,0.0038067093205699995,-2.323508559587994,-0.04184411764705882,0.0033174628683811766
3370.22,-0.0430646,-0.0453161,0.06251486777055519,0.00390810869237,-2.3307249800771594,-0.042578488235294115,0.003384649670204118
3371.1,-0.0435839,-0.0451806,0.06277613364623534,0.003940842955570001,-2.338208382922276,-0.04327362352941177,0.0034422112662829416
3371.97,-0.0435994,-0.044722,0.06245770540421735,0.003900964964360001,-2.343484778250655,-0.04393611176470588,0.0034926161049282354
3372.85,-0.0430293,-0.044114,0.061624391716997906,0.00379756565449,-2.343747819184349,-0.044554070588235295,0.0035366776778464706
3373.73,-0.0418817,-0.0435746,0.06043858502686839,0.0036528225600500003,-2.3363869558427397,-0.04510056470588235,0.0035731271218888234
3374.6,-0.0402714,-0.0433187,0.05914638981079065,0.0034982954276500003,-2.3197553528457795,-0.04554170588235294,0.0035988863486611762
3375.48,-0.0384106,-0.0435036,0.05803393322289986,0.0033679374053200003,-2.294099609239275,-0.04584723529411765,0.00360998668503353
3376.36,-0.0365712,-0.0441848,0.05735633548684922,0.0032897492204799995,-2.2621932814643517,-0.04600078235294117,0.0036028831695488236
3377.23,-0.0350294,-0.0452942,0.057259264909706974,0.0032786234180000005,-2.2290903410443272,-0.04600705882352941,0.00357580056596
3378.11,-0.0340047,-0.0466485,0.05772696228228193,0.0033324021743400003,-2.200692627782481,-0.04589391176470588,0.003529718401912941
3378.99,-0.03361,-0.0479855,0.05858532504177134,0.0034322403102499998,-2.1818040600981665,-0.04570821176470588,0.0034686741373794114
3379.87,-0.0338235,-0.0490201,0.05955669027288201,0.003546999356259999,-2.1747742054266563,-0.045506147058823526,0.003399234050737647
3380.74,-0.0344903,-0.0495081,0.06033765623306892,0.003640632759700001,-2.179276985267603,-0.04534011176470588,0.0033292055380594117
3381.62,-0.0353521,-0.0493028,0.06066742999542671,0.00368053706225,-2.19286749355911,-0.045244564705882354,0.003265823282038823
3382.5,-0.0361007,-0.0483933,0.060375260043994836,0.0036451720253799992,-2.211723199526254,-0.04522857647058824,0.0032142105921541173
3383.38,-0.0364452,-0.0469165,0.05940884256817329,0.0035294105752899986,-2.231236128169053,-0.045272994117647056,0.003176190922463529
3384.25,-0.03618,-0.0451366,0.05784725628376854,0.0033463050595599992,-2.246491904625032,-0.04533500588235294,0.003149951930075882
3385.13,-0.0352391,-0.0433926,0.05589912256529614,0.00312471190357,-2.2528714703256245,-0.04535922352941177,0.0031306484075376466
3386.01,-0.0337209,-0.0420237,0.05388033461755782,0.0029030904584999993,-2.247014650255164,-0.045291917647058824,0.003111721949673529
3386.89,-0.0318728,-0.0412869,0.05215825429833709,0.0027204834914499997,-2.228218980019951,-0.04509488235294117,0.0030865712663894116
3387.77,-0.030035,-0.0412914,0.05105958224427615,0.00260708093896,-2.1996700806414564,-0.04475584705882353,0.0030501858668741176
3388.64,-0.0285569,-0.0419503,0.05074765223830557,0.0025753242077,-2.1684731723020936,-0.04429316470588235,0.0030003853220976467
3389.52,-0.02771,-0.0430469,0.05119452802409648,0.0026208796996099997,-2.1427416371582386,-0.043753776470588236,0.0029384291613023528
3390.4,-0.0276183,-0.0442587,0.05216898523624933,0.0027216030205800003,-2.128690385379134,-0.04320444705882353,0.0028688533070670586
3391.28,-0.0282333,-0.045239,0.05332622572327804,0.0028436863498900004,-2.128742463850641,-0.042717682352941176,0.0027985372689376467
3392.16,-0.0293502,-0.0457059,0.054318169472562315,0.0029504635348500006,-2.141635706154959,-0.04235515294117647,0.0027351541532294114
3393.04,-0.0306596,-0.0455043,0.054869412158779315,0.0030106523906499993,-2.163703049654208,-0.04215261176470588,0.002685323917092941
3393.92,-0.0318169,-0.0446359,0.054814949552289105,0.0030046786944199996,-2.1900677325281763,-0.04211068235294118,0.002652937886175294
3394.79,-0.0325165,-0.0432565,0.05411513249082922,0.0029284475645000004,-2.2153932475937794,-0.04219475882352941,0.00263814837570647
3395.67,-0.0325565,-0.0416425,0.052858523423379884,0.0027940234985,-2.2343466335103828,-0.04234441176470588,0.002637333097874117
3396.55,-0.0318843,-0.0401332,0.05125702223822605,0.0026272823287299997,-2.2421512698783372,-0.04249081764705882,0.0026441576475911763
3397.43,-0.0306123,-0.0390547,0.049622399210235694,0.00246238250338,-2.23560031431292,-0.04257344117647059,0.002651110724217647
3398.31,-0.0289978,-0.0386415,0.048311881841737445,0.0023340379270900004,-2.2145735581414954,-0.04255565294117647,0.0026514249685182355
3399.19,-0.0273834,-0.0389736,0.047631839062962915,0.00226879209252,-2.1832745516975702,-0.04243367647058824,0.0026407244552541175
3400.07,-0.0261083,-0.0399494,0.04772418557974562,0.00227759788925,-2.1496520501781973,-0.04223686470588235,0.002618010366522941
3400.95,-0.0254153,-0.0413109,0.04850286520299599,0.002352527932899999,-2.122332043681605,-0.04202014705882353,0.002585828658828823
3401.83,-0.0253848,-0.0427162,0.04968965499457609,0.00246906181348,-2.10698923719113,-0.04185072941176471,0.002549640155724706
3402.71,-0.0259166,-0.0438355,0.0509236803050408,0.00259322121581,-2.104737901006441,-0.041791729411764705,0.0025165102033858824
3403.59,-0.0267675,-0.0444392,0.051878141378522806,0.00269134155289,-2.1129345115815803,-0.04188609411764706,0.0024933672610535293
3404.47,-0.0276251,-0.0444515,0.0523362398559545,0.0027390820022600002,-2.126850368007594,-0.042144529411764706,0.002485206456891176
3405.35,-0.028192,-0.0439563,0.05222016060574689,0.0027269451736899996,-2.1410767561928883,-0.04254082941176471,0.002493687763941765
3406.23,-0.0282582,-0.0431654,0.05159241828408511,0.0026617776243999997,-2.1504330255890554,-0.0430165294117647,0.0025165419167864703
3407.11,-0.0277479,-0.0423601,0.05063915507213761,0.00256432402642,-2.150712067859005,-0.0434944,0.002548031492974706
3407.99,-0.0267328,-0.0418201,0.049634296205849436,0.00246356335985,-2.1395654063922676,-0.043897311764705876,0.0025803841757023526
3408.88,-0.0254151,-0.0417558,0.04888224771478906,0.0023894741416500003,-2.117559411618255,-0.04416698235294117,0.002605787971401176
3409.76,-0.0240807,-0.0422535,0.048633716439729344,0.0023652383747400003,-2.088797062576407,-0.04427717647058823,0.002618352375588235
3410.64,-0.0230286,-0.0432467,0.04899585164939987,0.0024005934788499995,-2.0600998161354642,-0.04423775882352941,0.0026154589972700003
3411.52,-0.0224929,-0.0445266,0.04988535514527285,0.0024885486579700002,-2.038560596136072,-0.04408931176470588,0.002598182743695294
3412.4,-0.022576,-0.0457918,0.05105452696127935,0.00260656472324,-2.0288395599789766,-0.043890188235294114,0.002570719412663529
3413.28,-0.0232167,-0.0467284,0.05217814221922816,0.0027225585254500003,-2.0319155178484847,-0.04369951176470588,0.002539045334931765
3414.16,-0.0242064,-0.0470974,0.0529538939807074,0.0028041148877199994,-2.0455531634573973,-0.04356100588235294,0.002509206357665882
3415.04,-0.0252479,-0.0467989,0.053175121021206896,0.0028275934956199997,-2.0655406291024874,-0.043491699999999994,0.0024856854090352944
3415.92,-0.0260387,-0.0458953,0.05276734273942549,0.0027843924597799998,-2.086862449492615,-0.04347569411764706,0.002470096440799412
3416.81,-0.0263521,-0.0445895,0.05179436923701262,0.002682656684659999,-2.104567002081231,-0.04346732352941177,0.002460685660514706
3417.69,-0.0260918,-0.0431654,0.05043841576021198,0.0025440337844,-2.114489505078872,-0.04340255294117647,0.002452742351101765
3418.57,-0.0253126,-0.0419156,0.048965755810770444,0.0023976452421199993,-2.114074505207493,-0.04321617058823529,0.0024398631981741178
3419.45,-0.0242024,-0.0410664,0.047667655435525674,0.0022722053747200005,-2.1033466425350453,-0.04286002352941176,0.0024157114271229413
3420.33,-0.0230389,-0.0407148,0.04678125535136911,0.002188485852250001,-2.085734958801185,-0.042317364705882356,0.0023757992847
3421.22,-0.0221132,-0.0408108,0.046416753558171216,0.00215451501088,-2.0673583143227954,-0.0416092,0.0023187735348735297
3422.1,-0.0216453,-0.0411819,0.04652384227146335,0.0021644678997,-2.0547153461755103,-0.040791058823529416,0.002246865888972941
3422.98,-0.0217328,-0.041548,0.046888707594046564,0.00219855089984,-2.0527345787525237,-0.03994145294117647,0.002165433400233529
3423.86,-0.0223116,-0.0416135,0.04721748486323684,0.0022294908768100002,-2.0629537371286433,-0.03914533529411765,0.0020817749672217647
3424.75,-0.0231664,-0.0411524,0.04722501577257545,0.00223020211472,-2.0835212213119587,-0.03847655882352941,0.00200354635885
3425.63,-0.0239872,-0.0400782,0.04670811363221598,0.0021816478790800007,-2.1101194546410666,-0.03798352941176471,0.0019371927861735294
3426.51,-0.0244513,-0.0384721,0.045584740320638,0.0020779685500999998,-2.1369528199930268,-0.03768068823529412,0.001886700424407647
3427.39,-0.0243093,-0.0365666,0.04390966069158357,0.0019280583020499995,-2.1575021771860117,-0.03754793529411765,0.0018529550619629412
3428.28,-0.0234468,-0.0346896,0.04187028514830058,0.0017531207784000002,-2.1651659926779514,-0.03753838235294117,0.0018338399098217649
3429.16,-0.0219129,-0.033189,0.039770402404426336,0.00158168490741,-2.154340577034461,-0.03759187647058824,0.0018250113579464705
3430.05,-0.0199087,-0.0323556,0.03799001430705179,0.0014432411870499997,-2.122396644009727,-0.037650511764705887,0.0018211278075699999
3430.93,-0.0177467,-0.0323613,0.03690798150237968,0.0013621990985800006,-2.072404672519684,-0.03767444705882353,0.0018173558242364704
3431.81,-0.0157855,-0.0332203,0.03678002640483011,0.00135277034234,-2.0143885170537215,-0.03765117058823529,0.001810591181815294
3432.7,-0.0143563,-0.0347839,0.03763008170201069,0.0014160230488999997,-1.9622269944723882,-0.03759678235294117,0.0018001367808958822
3433.58,-0.0136909,-0.0367673,0.0392335964716466,0.0015392750921000005,-1.9272559201925512,-0.03754921176470588,0.001787671094750588
3434.46,-0.013869,-0.0388096,0.04121327714657013,0.0016985342131599999,-1.9140128638632783,-0.03755611764705882,0.0017766085840070587
3435.35,-0.0147997,-0.0405524,0.04316860277852412,0.0018635282658500004,-1.9207292709129615,-0.037660805882352946,0.0017710473018188236
3436.23,-0.0162436,-0.0417202,0.04477085691607879,0.002004429629,-1.9420847618697423,-0.03788987647058824,0.0017746021130894117
3437.12,-0.0178719,-0.0421787,0.045808815126567065,0.0020984475432999994,-1.9715811222011377,-0.03824530588235294,0.0017893844247670585
3438.0,-0.0193446,-0.0419549,0.04619986128951039,0.002134427183170001,-2.0028267674533917,-0.0387027,0.0018153612716188235
3438.88,-0.0203859,-0.0412178,0.0459836052919951,0.0021144919556499997,-2.0301063487843924,-0.0392159294117647,0.0018502207396105881
3439.77,-0.0208375,-0.0402278,0.04530427462271082,0.0020524772990899993,-2.048730215333893,-0.03972733529411765,0.0018898076042847057
3440.65,-0.0206794,-0.0392695,0.044381654031930805,0.0019697312146099996,-2.055498410251255,-0.040180952941176476,0.0019290294964152944
3441.54,-0.0200189,-0.0385895,0.04347304759802331,0.0018899058674600004,-2.049343360862061,-0.04053551764705882,0.001963023253772353
3442.42,-0.0190546,-0.0383463,0.04281958085794395,0.0018335165048499998,-2.0319676282341295,-0.040773711764705886,0.0019882707282605884
3443.31,-0.0180234,-0.0385838,0.0425858259283532,0.0018135525699999999,-2.0077985641882194,-0.04090531764705883,0.0020033738606423527
3444.19,-0.0171432,-0.0392313,0.042813364805046564,0.0018329842059299998,-1.9827682254263335,-0.04096348235294117,0.00200929823684
3445.08,-0.0165628,-0.0401313,0.043414831377422164,0.00188484758353,-1.9622158521394564,-0.04099545294117647,0.0020090188049123525
3445.96,-0.016332,-0.0410862,0.044213233928768435,0.0019548100544400002,-1.9491506250775967,-0.04105068235294118,0.0020066653098394114
3446.85,-0.0163996,-0.0419142,0.04500829969905551,0.0020257470418,-1.9437507639292164,-0.041168641176470594,0.002006479936027647
3447.73,-0.0166414,-0.0424954,0.0456376512883825,0.002082795215120001,-1.9440445246783207,-0.04136955882352941,0.002011753516987059
3448.62,-0.0169046,-0.0427949,0.04601270441052123,0.00211716896717,-1.9469973625607453,-0.0416498,0.002024006467478235
3449.5,-0.0170545,-0.0428589,0.046127446053949264,0.0021277412794599997,-1.9495100579783702,-0.04198275294117647,0.002042595841765294
3450.39,-0.0170095,-0.0427897,0.046046514703503884,0.0021202815163399993,-1.949157668028727,-0.042325082352941176,0.002064854360144706
3451.28,-0.0167656,-0.042709,0.0458818485281489,0.0021051440243599995,-1.9448675310663688,-0.042627023529411764,0.002086747547697647
3452.16,-0.0163863,-0.0427222,0.045756936092028716,0.00209369720053,-1.9370458216000779,-0.042844099999999996,0.002103880935749412
3453.05,-0.0159543,-0.0428938,0.045764809263559705,0.0020944177669300003,-1.926889345185772,-0.04294704117647059,0.002112565346832353
3453.94,-0.0155918,-0.0432231,0.04594932644609712,0.0021113406008500006,-1.9169965936782034,-0.04292741176470588,0.002110650127541765
3454.82,-0.0154072,-0.0436434,0.0462831305704357,0.0021421281753999993,-1.9101632478305708,-0.042797711764705884,0.0020979017809941176
3455.71,-0.015462,-0.0440336,0.04666938367881024,0.0021780313729599997,-1.908487218138124,-0.042586829411764705,0.0020758968282458823
3456.59,-0.0157445,-0.0442497,0.04696727829393567,0.0022059252303400006,-1.9126379727736385,-0.04233275882352941,0.002047532266220588
3457.48,-0.0161643,-0.0441659,0.047030961262768164,0.0022119113172999996,-1.921644960794739,-0.042074729411764704,0.002016336571061765
3458.37,-0.0165704,-0.0437168,0.04675186368905522,0.0021857367584,-1.9331038844634545,-0.04184657058823529,0.0019857734091350355
3459.25,-0.0167925,-0.0429216,0.04608960623405238,0.00212425180281,-1.94372527825502,-0.04167206470588235,0.0019586428762404526
3460.14,-0.0166865,-0.0418813,0.04508306302748296,0.002032482571940001,-1.9499430347565254,-0.041562588235294115,0.0019366883661324588
3461.03,-0.0161705,-0.0407525,0.04384348670555297,0.0019222513265,-1.9485390924452028,-0.04151670588235294,0.0019204592389471707
3461.92,-0.015238,-0.0397093,0.04253263629837681,0.0018090251504900004,-1.9372063328172424,-0.04152224705882353,0.0019093433551271766
3462.8,-0.0139532,-0.0389104,0.041336557892499945,0.0017087110183999995,-1.9151103967430916,-0.04156010588235294,0.0019018556253005646
3463.69,-0.0124335,-0.0384757,0.040434779741455255,0.0016349714127400004,-1.8833558801455874,-0.04160930588235294,0.001896109908362735
3464.58,-0.01083,-0.0384724,0.03996766770478357,0.0015974144617599995,-1.8451959042569683,-0.04165191764705882,0.001890345144128947
3465.46,-0.00930816,-0.038911,0.040008846066658804,0.0016007077635855997,-1.8056005121520105,-0.04167642352941177,0.001883348568478947
3466.35,-0.00802911,-0.0397424,0.04054534455584389,0.0016439249651520997,-1.7701419075622256,-0.041678470588235296,0.0018746386376795351
3467.24,-0.00713029,-0.0408611,0.04147855504588003,0.0017204705286940996,-1.743557475769008,-0.04165915882352941,0.0018643744314636528
3468.13,-0.00670451,-0.0421138,0.04264413916096912,0.0018185226047800998,-1.728671299392962,-0.04162202941176471,0.0018530811652848291
3469.02,-0.00678101,-0.0433173,0.04384484662888103,0.0019223705759101003,-1.726078845640061,-0.041570182352941173,0.0018413306968301235
3469.9,-0.00731426,-0.044287,0.04488693315818758,0.0020148367683475994,-1.734474724361959,-0.041504523529411766,0.0018295013251601235
3470.79,-0.00818763,-0.04487,0.045610899848796016,0.0020803541850169006,-1.751285051545502,-0.04142312941176471,0.001817644611713706
3471.68,-0.00923334,-0.0449741,0.045912136068425306,0.0021079242383656,-1.7732861631134391,-0.041321464705882355,0.0018054557478498468
3472.57,-0.010265,-0.0445825,0.04574898393680454,0.0020929695312499994,-1.7970995718305476,-0.041193229411764704,0.0017923247570033763
3473.46,-0.0111115,-0.0437516,0.04514053538461856,0.0020376679348100006,-1.8195059409908525,-0.04103138823529412,0.0017774290631357294
3474.35,-0.0116435,-0.0425933,0.04415609014779275,0.0019497602971400001,-1.8376414754232506,-0.04082968235294118,0.0017598844369515411
3475.23,-0.0117867,-0.0412501,0.04290101452063808,0.0018404970468999997,-1.8491174378749495,-0.040584447058823525,0.001738938001051306
3476.12,-0.0115234,-0.0398711,0.04150293197799403,0.0017224933627699997,-1.8521461725216612,-0.04029653529411765,0.0017141888487226234
3477.01,-0.0108857,-0.0385931,0.04009895051120415,0.0016079258320999996,-1.8457173691468252,-0.03997297058823529,0.001685791768315612
3477.9,-0.00994453,-0.0375267,0.038821989771402755,0.0015071468898109,-1.8298409243723424,-0.03962755882352941,0.001654560325395894
3478.79,-0.00879712,-0.0367474,0.03778572120595821,0.0014277607270544,-1.805768565953992,-0.03927973529411765,0.0016219344431841294
3479.68,-0.0075531,-0.0362924,0.037070036651856715,0.0013741876173700002,-1.775985286092499,-0.038951970588235296,0.0015897874236912176
3480.57,-0.00632116,-0.0361597,0.03670805044994354,0.0013474809678356001,-1.743859856243231,-0.03866623529411765,0.001560121509075859
3481.46,-0.00519647,-0.0363134,0.03668332482233447,0.0013456663200209,-1.712931979395916,-0.038440423529411766,0.0015347323709936
3482.35,-0.00425099,-0.0366921,0.0369375299443547,0.0013643811183901003,-1.6861378312004962,-0.03828559411764706,0.0015149268446055116
3483.24,-0.00353705,-0.0372193,0.03738698991885412,0.0013977870151924995,-1.665544464998582,-0.0382044,0.0015013392895690412
3484.13,-0.00308503,-0.0378167,0.037942327406089625,0.0014396202089908999,-1.6521945851908717,-0.03819084705882353,0.0014938663068735647
3485.02,-0.00286182,-0.038415,0.03852145166932835,0.0014839022387123997,-1.6451564287109328,-0.038231082352941176,0.0014916994429353824
3485.91,-0.00284013,-0.038957,0.0390603915420327,0.0015257141874169,-1.6435718022452908,-0.03830506470588235,0.001493442608357241
3486.8,-0.00298319,-0.0394021,0.03951486944159249,0.0015614249069861002,-1.6463636041993748,-0.03838891176470588,0.0014972941737380649
3487.69,-0.00325167,-0.039725,0.03985785973668055,0.0015886489827889006,-1.6524687451816864,-0.038457605882352947,0.0015012666436070353
3488.58,-0.00360846,-0.0399128,0.04007558592724004,0.0016060525874115998,-1.6609597939136354,-0.03848793529411765,0.0015034304900224764
3489.47,-0.00402105,-0.0399612,0.040162997255465134,0.0016130663485424998,-1.6710826194131478,-0.03846115882352941,0.001502141284391841
3490.36,-0.0044618,-0.0398698,0.04011868157454828,0.0016095086112799997,-1.6822418987097103,-0.03836516470588235,0.0014962287847230175
3491.25,-0.00490587,-0.0396407,0.03994311776698083,0.0015954526569469,-1.6939286464155254,-0.03819569411764706,0.0014851101321333648
3492.14,-0.00532903,-0.0392771,0.03963696690150371,0.0015710891451509005,-1.7056506500716377,-0.03795639411764706,0.0014688141021433174
3493.03,-0.00570535,-0.0387844,0.03920179462706394,0.0015367807019824992,-1.716853047215681,-0.03765772352941177,0.0014479271583848
3493.92,-0.00600622,-0.0381728,0.03864242925242149,0.0014932373385284003,-1.7268597684751046,-0.037315170588235295,0.0014234575255454589
3494.82,-0.00620105,-0.0374602,0.03796998294893612,0.0014417196051424999,-1.7348456908034529,-0.03694685294117647,0.0013966599052412706
3495.71,-0.00626009,-0.0366753,0.037205730162141695,0.0013842663568981004,-1.7398565772389056,-0.036571170588235294,0.0013688587843165645
3496.6,-0.00615949,-0.0358582,0.03638337290988975,0.0013237498243000995,-1.7409097029416518,-0.036204729411764704,0.0013412889498541705
3497.49,-0.00588651,-0.0350602,0.03555093000218279,0.0012638686240201004,-1.7371420567764941,-0.03586094705882353,0.0013149833423551764
3498.38,-0.00544528,-0.0343383,0.03476736862588828,0.0012087699211684006,-1.7280642387915264,-0.03554941764705882,0.0012907162608893174
3499.27,-0.00486001,-0.0337486,0.034096740301091825,0.0011625876991600995,-1.7138193442726626,-0.03527594117647059,0.0012689951007230351
3500.16,-0.00417476,-0.0333376,0.03359797902876898,0.0011288241948176003,-1.6953745972953662,-0.03504307647058823,0.0012500920919559472
3501.06,-0.00344891,-0.0331336,0.033312616666183695,0.0011097304291480996,-1.6745138254333305,-0.034851276470588236,0.0012341202374827175
3501.95,-0.00274943,-0.0331407,0.03325455400114246,0.0011058653618149,-1.6535691119925662,-0.03470008823529411,0.0012211172229907
3502.84,-0.00214033,-0.0333384,0.03340703409566464,0.0011160299270688997,-1.6349084821809672,-0.034587617647058824,0.0012110055231565823
3503.73,-0.00167353,-0.0336833,0.03372484842887955,0.0011373654015508995,-1.620439769839678,-0.034511476470588234,0.0012036623276997821
3504.62,-0.00138136,-0.0341169,0.03414485350766056,0.0011658710210595998,-1.6112632476560738,-0.034468582352941174,0.0011989082321574765
3505.52,-0.00127302,-0.0345738,0.03459722859363738,0.0011969682263604001,-1.6076000675770228,-0.03445446470588236,0.001196460954251094
3506.41,-0.00133449,-0.0349916,0.035017037769064646,0.0012261929341201,-1.6089152917666079,-0.03446248235294118,0.0011958813248622705
3507.3,-0.00153252,-0.0353184,0.03535163357060604,0.0012497379961104,-1.6141606712191094,-0.034483241176470586,0.0011965317043618235
3508.19,-0.00182176,-0.0355238,0.03557048180637423,0.0012652591759376003,-1.6220342428997585,-0.034504547058823526,0.0011975707782232881
3509.09,-0.00215429,-0.0356026,0.0356677177874349,0.0012721860921640997,-1.6312319841777467,-0.03451215882352941,0.0011980039480924353
3509.98,-0.00247915,-0.0355482,0.035634543745676046,0.0012698207079624999,-1.6404241103341761,-0.03449123529411764,0.001196782806533347
3510.87,-0.00276115,-0.0353809,0.03548847748400176,0.0012594320341324998,-1.6486791657907198,-0.03442827058823529,0.0011929394895142413
3511.77,-0.00298053,-0.035129,0.03525521521819006,0.0012429302000809001,-1.6554388936375024,-0.03431316470588235,0.001185731365145253
3512.66,-0.00313346,-0.0348202,0.03496090530308962,0.0012222648996116,-1.6605443021972017,-0.034140947058823534,0.0011747620734754468
3513.55,-0.00322772,-0.0344746,0.03462536962341919,0.0011989162215584003,-1.6641502185278834,-0.03391281764705882,0.0011600556517919471
3514.45,-0.00327595,-0.0341015,0.034258490198088125,0.0011736441506525002,-1.6665671329919127,-0.033636188235294115,0.0011420617114732412
3515.34,-0.00328815,-0.0336998,0.03385983535787645,0.0011464884504625002,-1.6680602430878444,-0.03332370588235294,0.0011215910459933588
3516.23,-0.00326606,-0.033263,0.033422960923945685,0.0011170943169236003,-1.668671569282492,-0.03299101176470588,0.0010996646156589671
3517.13,-0.00320152,-0.032785,0.03294094648473841,0.0010851059553103996,-1.6681396656534808,-0.032653870588235295,0.001077319529041768
3518.02,-0.00307729,-0.032268,0.03241440324522572,0.0010506935377440998,-1.6658753981833223,-0.03232675294117647,0.001055522055724596
3518.92,-0.00287341,-0.0317265,0.03185635395455826,0.0010148272872780998,-1.6611180444536324,-0.03201998823529412,0.001034974771022245
3519.81,-0.00257427,-0.0311892,0.03129525623274077,0.0009793930626729001,-1.6531468882516482,-0.03173860588235294,0.0010160396821050348
3520.7,-0.00217697,-0.0306956,0.030772699877340957,0.0009469590577409002,-1.6415990168103458,-0.03148238235294117,0.0009987412052405893
3521.6,-0.00169661,-0.0302889,0.03033637995381288,0.0009202959487021,-1.626752102915114,-0.031246982352941172,0.0009828408500640812
3522.49,-0.00116818,-0.0300062,0.030028930766052925,0.0009017366829523999,-1.6097079635235372,-0.031025876470588236,0.0009679611939034092
3523.39,-0.000642212,-0.029868,0.02987490351872193,0.0008925098602529441,-1.5922946881806155,-0.030812511764705883,0.0009537244232722037
3524.28,-0.000176154,-0.0298712,0.02987171939597244,0.0008923196196717161,-1.5766933767314648,-0.03060221764705882,0.0009398708769119846
3525.18,0.000177476,-0.0299872,0.029987725181656842,0.0008992636615705759,-1.5648780040481418,-0.030393488235294117,0.0009263349468397553
3526.07,0.000382977,-0.0301659,0.0301683309812215,0.000910128194192529,-1.5581013160100914,-0.030188282352941177,0.0009132571084384299
3526.97,0.000429323,-0.0303455,0.030348536842627668,0.000921033688488329,-1.5566494398149746,-0.0299914,0.0009009378858358683
3527.86,0.000333355,-0.0304644,0.030466223804666456,0.000928190792916025,-1.5598543192066892,-0.029809047058823528,0.0008897436327149026
3528.76,0.000136542,-0.0304728,0.030473105905991338,0.0009286101835577641,-1.5663155739199552,-0.029646958823529412,0.0008799896067094592
3529.65,-0.000102726,-0.0303427,0.030342873890274073,0.000920689995921076,-1.5741818398681642,-0.029508588235294116,0.0008718328243898121
3530.55,-0.000319498,-0.0300726,0.030074297161064363,0.000904463349732004,-1.58142014980311,-0.029393805882352943,0.0008652017768433709
3531.44,-0.000454626,-0.029688,0.029691480744480834,0.0008815840287998761,-1.586108589934502,-0.029298588235294118,0.0008597896869195272
3532.34,-0.00046515,-0.0292366,0.029240299999871752,0.0008549951440824999,-1.5867048373321768,-0.02921574705882353,0.0008551109469525144
3533.23,-0.000332663,-0.0287795,0.028781422565981152,0.000828370284921569,-1.582354838421767,-0.02913731764705882,0.0008506521805218924
3534.13,-6.69536e-05,-0.0283795,0.02837957897916304,0.0008054005030345528,-1.5731555465056235,-0.029056029411764706,0.0008459662277687377
3535.03,0.000295978,-0.0280892,0.028090759327873003,0.0007890907596164841,-1.5602596419982708,-0.028966129411764706,0.0008407202951282477
3535.92,0.000701019,-0.0279401,0.027948892923483765,0.0007811406156483609,-1.5457115219554087,-0.028865664705882352,0.0008348219788425214
3536.82,0.00108491,-0.0279366,0.027957658150640944,0.0007816306492681,-1.5319811132062526,-0.02875695882352941,0.0008284371749079915
3537.72,0.00138977,-0.0280549,0.02808930178311487,0.0007890088746629002,-1.5212992744041876,-0.028646082352941176,0.0008219482399604496
3538.61,0.00157524,-0.0282493,0.028293185249236262,0.0008005043315476004,-1.5150919252723705,-0.028541447058823527,0.0008158629513090931
3539.51,0.00162615,-0.0284629,0.028509314973048722,0.0008127810402325001,-1.5137261001541917,-0.028451876470588236,0.0008106969313441428
